filename,num_cells,num_characters,num_variables,num_clauses,phi_generation_time,qsampler_time,qsampler_valid_samples,unigen_time,unigen_valid_samples,total_num_solution,percent_qsampler_correct,percent_unigen_correct
m5_n5_s28.txt,5,5,15,676,0.012572050094604492,0.045070648193359375,0,0.054868221282958984,0,184,0.0,0.0
m5_n5_s29.txt,5,5,11,264,0.01018381118774414,0.03615975379943848,1,0.0649256706237793,2,194,0.005154639175257732,0.010309278350515464
m5_n5_s3.txt,5,5,17,864,0.011064529418945312,0.040697574615478516,0,0.06127500534057617,7,89,0.0,0.07865168539325842
m5_n5_s30.txt,5,5,16,740,0.013416290283203125,0.042574167251586914,0,0.06719064712524414,2,244,0.0,0.00819672131147541
m5_n5_s31.txt,5,5,17,816,0.011259794235229492,0.04257082939147949,0,0.06500864028930664,1,732,0.0,0.001366120218579235
m5_n5_s32.txt,5,5,12,408,0.011754989624023438,0.040651798248291016,1,0.06052756309509277,12,64,0.015625,0.1875
m5_n5_s33.txt,5,5,16,852,0.011399269104003906,0.04156661033630371,0,0.058974504470825195,0,132,0.0,0.0
m5_n5_s34.txt,5,5,18,1020,0.014344215393066406,0.04777836799621582,0,0.08018946647644043,1,440,0.0,0.0022727272727272726
m5_n5_s35.txt,5,5,16,888,0.01385045051574707,0.04151415824890137,0,0.07466411590576172,5,310,0.0,0.016129032258064516
m5_n5_s36.txt,5,5,17,924,0.011496305465698242,0.04274940490722656,0,0.04571080207824707,0,99,0.0,0.0
m5_n5_s37.txt,5,5,18,1008,0.013154745101928711,0.05021309852600098,0,0.05079817771911621,0,196,0.0,0.0
m5_n5_s38.txt,5,5,14,576,0.011042356491088867,0.03910708427429199,1,0.056862831115722656,10,72,0.013888888888888888,0.1388888888888889
m5_n5_s39.txt,5,5,12,444,0.012651443481445312,0.037199974060058594,1,0.038118600845336914,0,47,0.02127659574468085,0.0
m5_n5_s4.txt,5,5,17,880,0.010526657104492188,0.041298627853393555,0,0.0425114631652832,0,230,0.0,0.0
m5_n5_s40.txt,5,5,16,784,0.01084446907043457,0.040503740310668945,0,0.04277682304382324,0,75,0.0,0.0
m5_n5_s41.txt,5,5,18,1020,0.011354207992553711,0.046173810958862305,0,0.0679168701171875,0,406,0.0,0.0
m5_n5_s42.txt,5,5,17,924,0.011495828628540039,0.04257631301879883,0,0.04614710807800293,0,180,0.0,0.0
m5_n5_s43.txt,5,5,17,924,0.010953903198242188,0.04184913635253906,0,0.06882095336914062,0,162,0.0,0.0
m5_n5_s44.txt,5,5,12,456,0.00917816162109375,0.036257266998291016,1,0.05163288116455078,12,100,0.01,0.12
m5_n5_s45.txt,5,5,19,1104,0.011714458465576172,0.04291248321533203,0,0.06683588027954102,0,410,0.0,0.0
m5_n5_s46.txt,5,5,17,864,0.011307716369628906,0.04655146598815918,0,0.04319453239440918,0,151,0.0,0.0
m5_n5_s47.txt,5,5,11,264,0.008808135986328125,0.03683948516845703,1,0.048078298568725586,3,145,0.006896551724137931,0.020689655172413793
m5_n5_s48.txt,5,5,16,756,0.010728836059570312,0.04338812828063965,1,0.06603479385375977,7,154,0.006493506493506494,0.045454545454545456
m5_n5_s49.txt,5,5,15,660,0.009708166122436523,0.0395660400390625,0,0.04111075401306152,0,150,0.0,0.0
m5_n5_s5.txt,5,5,17,816,0.011301279067993164,0.043115854263305664,0,0.06935262680053711,0,886,0.0,0.0
