filename,num_cells,num_characters,num_variables,num_clauses,phi_generation_time,qsampler_time,qsampler_valid_samples,unigen_time,unigen_valid_samples,total_num_solution,percent_qsampler_correct,percent_unigen_correct
m5_n5_s32.txt,5,5,12,408,0.0048482418060302734,3.101381778717041,64,2.3789830207824707,64,64,1.0,1.0
m5_n5_s33.txt,5,5,16,852,0.01269984245300293,2.9271841049194336,1,0.05772089958190918,0,132,0.007575757575757576,0.0
m5_n5_s34.txt,5,5,18,1020,0.011918783187866211,1.5432608127593994,1,2.223132371902466,1,440,0.0022727272727272726,0.0022727272727272726
m5_n5_s35.txt,5,5,16,888,0.011055946350097656,0.685758113861084,80,3.3320820331573486,82,310,0.25806451612903225,0.2645161290322581
m5_n5_s36.txt,5,5,17,924,0.011492729187011719,6.500385761260986,1,0.047901153564453125,0,99,0.010101010101010102,0.0
m5_n5_s37.txt,5,5,18,1008,0.0120391845703125,6.584436416625977,1,0.04957318305969238,0,196,0.00510204081632653,0.0
m5_n5_s38.txt,5,5,14,576,0.010071277618408203,5.43202543258667,44,3.766472339630127,44,72,0.6111111111111112,0.6111111111111112
m5_n5_s39.txt,5,5,12,444,0.005084514617919922,4.682880401611328,34,0.03925371170043945,0,47,0.723404255319149,0.0
m5_n5_s4.txt,5,5,17,880,0.011084318161010742,6.916743040084839,2,0.04691743850708008,0,230,0.008695652173913044,0.0
m5_n5_s40.txt,5,5,16,784,0.011562585830688477,8.267303228378296,0,0.04459786415100098,0,75,0.0,0.0
m5_n5_s41.txt,5,5,18,1020,0.011139154434204102,1.240724802017212,1,2.2378833293914795,1,406,0.0024630541871921183,0.0024630541871921183
m5_n5_s42.txt,5,5,17,924,0.0119171142578125,4.824670076370239,1,0.05059003829956055,0,180,0.005555555555555556,0.0
m5_n5_s43.txt,5,5,17,924,0.011689901351928711,2.4208109378814697,18,2.3894095420837402,18,162,0.1111111111111111,0.1111111111111111
m5_n5_s44.txt,5,5,12,456,0.00953054428100586,1.7215449810028076,100,2.9210031032562256,100,100,1.0,1.0
m5_n5_s45.txt,5,5,19,1104,0.011430740356445312,2.0380287170410156,1,3.7830562591552734,1,410,0.0024390243902439024,0.0024390243902439024
m5_n5_s46.txt,5,5,17,864,0.011084556579589844,6.247837066650391,1,0.04533576965332031,0,151,0.006622516556291391,0.0
m5_n5_s47.txt,5,5,11,264,0.00927734375,1.3621792793273926,18,2.3617684841156006,18,145,0.12413793103448276,0.12413793103448276
m5_n5_s48.txt,5,5,16,756,0.010144710540771484,1.9649112224578857,54,3.1076526641845703,54,154,0.35064935064935066,0.35064935064935066
m5_n5_s49.txt,5,5,15,660,0.010252952575683594,4.404346466064453,1,0.04490160942077637,0,150,0.006666666666666667,0.0
m5_n5_s5.txt,5,5,17,816,0.011466264724731445,0.722236156463623,9,2.2940924167633057,9,886,0.010158013544018058,0.010158013544018058
m5_n5_s50.txt,5,5,17,924,0.011396646499633789,6.803134202957153,1,0.04862666130065918,0,144,0.006944444444444444,0.0
m5_n5_s51.txt,5,5,16,756,0.010406255722045898,3.2868142127990723,1,0.04949760437011719,0,300,0.0033333333333333335,0.0
m5_n5_s52.txt,5,5,20,1200,0.01239013671875,1.0837349891662598,315,2.590503454208374,466,466,0.6759656652360515,1.0
m5_n5_s53.txt,5,5,15,700,0.010677576065063477,4.606848955154419,0,0.0395658016204834,0,84,0.0,0.0
m5_n5_s54.txt,5,5,19,1104,0.011366844177246094,0.806147575378418,19,3.083597421646118,19,464,0.040948275862068964,0.040948275862068964
m5_n5_s55.txt,5,5,15,660,0.01040959358215332,3.637856960296631,5,3.467175006866455,5,107,0.04672897196261682,0.04672897196261682
m5_n5_s56.txt,5,5,14,504,0.009398460388183594,1.0414390563964844,36,2.654006242752075,36,283,0.127208480565371,0.127208480565371
m5_n5_s57.txt,5,5,14,588,0.009763479232788086,3.9127755165100098,31,3.2914555072784424,31,249,0.12449799196787148,0.12449799196787148
m5_n5_s58.txt,5,5,13,504,0.00644230842590332,2.6520066261291504,80,2.9520034790039062,80,80,1.0,1.0
m5_n5_s59.txt,5,5,14,504,0.0053250789642333984,0.6769931316375732,130,2.9428470134735107,130,130,1.0,1.0
m5_n5_s6.txt,5,5,18,1020,0.011689424514770508,2.3645310401916504,1,3.275390863418579,1,299,0.0033444816053511705,0.0033444816053511705
m5_n5_s60.txt,5,5,18,1020,0.013755083084106445,0.924593448638916,15,2.5438029766082764,15,424,0.03537735849056604,0.03537735849056604
m5_n5_s61.txt,5,5,17,948,0.012406110763549805,1.1210849285125732,67,2.6931354999542236,68,350,0.19142857142857142,0.19428571428571428
m5_n5_s62.txt,5,5,16,852,0.01349949836730957,1.911536693572998,32,3.3430731296539307,32,146,0.2191780821917808,0.2191780821917808
m5_n5_s63.txt,5,5,18,960,0.011500358581542969,2.9789631366729736,1,0.04543256759643555,0,384,0.0026041666666666665,0.0
m5_n5_s64.txt,5,5,14,576,0.009488344192504883,2.725275754928589,13,3.563493013381958,13,104,0.125,0.125
m5_n5_s65.txt,5,5,17,816,0.011199712753295898,0.7830991744995117,58,3.176254987716675,58,596,0.09731543624161074,0.09731543624161074
m5_n5_s66.txt,5,5,18,1008,0.01161050796508789,4.236252546310425,0,0.04911494255065918,0,192,0.0,0.0
m5_n5_s67.txt,5,5,14,504,0.009807586669921875,0.8101401329040527,130,2.967947244644165,130,130,1.0,1.0
m5_n5_s68.txt,5,5,8,96,0.008672714233398438,1.324064016342163,46,3.624925374984741,46,46,1.0,1.0
m5_n5_s69.txt,5,5,17,816,0.010073184967041016,0.5644538402557373,183,2.6536967754364014,242,242,0.756198347107438,1.0
m5_n5_s7.txt,5,5,18,1020,0.010058403015136719,1.0367350578308105,76,2.712783098220825,76,358,0.2122905027932961,0.2122905027932961
m5_n5_s70.txt,5,5,19,1104,0.011373043060302734,9.141546964645386,23,0.04880976676940918,0,290,0.07931034482758621,0.0
m5_n5_s71.txt,5,5,16,852,0.012691736221313477,3.973271608352661,1,0.04980945587158203,0,101,0.009900990099009901,0.0
m5_n5_s72.txt,5,5,12,408,0.0050811767578125,3.062330961227417,64,2.4135310649871826,64,64,1.0,1.0
m5_n5_s73.txt,5,5,11,320,0.004850864410400391,3.4400367736816406,1,0.03869748115539551,0,64,0.015625,0.0
m5_n5_s74.txt,5,5,14,576,0.009550809860229492,5.023775100708008,44,3.8185813426971436,44,72,0.6111111111111112,0.6111111111111112
